SubscriptionID,CustomerID,CustomerName,Email,Country,Plan,BillingCycle,SubscriptionStartDate,SubscriptionEndDate,Status,AutoRenew,PaymentMethod,DiscountPercent,AmountPaidUSD,SignupChannel,LastUpdated
SUB003130,C003130,Kunal Jackson,kunaljackson3130@yahoo.com,India,Premium,Monthly,18-12-2022,,Active,Yes,Debit Card,5,37.99,Mobile App,27-12-2022
SUB018648,C018648,Ananya Joshi,ananyajoshi18648@hotmail.com,Germany,Premium,Yearly,03-12-2025,,Active,No,NetBanking,0,479.88,Partner,08-01-2026
SUB013182,C013182,Isabella Wilson,isabellawilson13182@outlook.com,Germany,Premium,Yearly,20-10-2022,,Active,No,Credit Card,15,407.9,Partner,26-11-2022
SUB001886,C001886,Vikram Taylor,vikramtaylor1886@gmail.com,Germany,Premium,Quarterly,21-10-2025,,Active,Yes,Credit Card,10,107.97,Partner,04-12-2025
SUB003950,C003950,Sophia Nair,sophianair3950@hotmail.com,Australia,Enterprise,Quarterly,20-11-2025,,Active,Yes,Bank Transfer,0,299.97,Web,03-12-2025
SUB016831,C016831,Divya Joshi,divyajoshi16831@hotmail.com,Canada,Standard,Monthly,21-04-2025,,Active,Yes,NetBanking,0,19.99,Sales,03-05-2025
SUB013597,C013597,Meera Anderson,meeraanderson13597@yahoo.com,Canada,Enterprise,Monthly,10-02-2025,12-03-2025,Cancelled,No,Credit Card,10,89.99,Web,28-04-2025
SUB000782,C000782,Isha Sharma,ishasharma782@outlook.com,Singapore,Basic,Monthly,30-10-2025,29-11-2025,Expired,No,Credit Card,0,9.99,Sales,01-12-2025
SUB018808,C018808,Isha Kapoor,ishakapoor18808@company.com,Germany,Basic,Yearly,02-03-2025,,Active,No,Debit Card,10,107.89,Partner,22-04-2025
SUB013412,C013412,Vikram Khan,vikramkhan13412@yahoo.com,USA,Basic,Quarterly,18-07-2025,,Active,Yes,Bank Transfer,0,29.97,Mobile App,15-10-2025
SUB014476,C014476,John Jain,johnjain14476@outlook.com,USA,Enterprise,Monthly,23-08-2023,22-09-2023,Cancelled,No,PayPal,0,99.99,Partner,19-10-2023
SUB019071,C019071,Mason Gupta,masongupta19071@hotmail.com,Canada,Standard,Monthly,21-01-2025,,Active,Yes,Debit Card,0,19.99,Web,13-03-2025
SUB006108,C006108,Kunal Bhat,kunalbhat6108@gmail.com,Germany,Basic,Monthly,29-09-2024,29-10-2024,Expired,No,Debit Card,0,9.99,Sales,19-10-2024
SUB012609,C012609,Ethan Jain,ethanjain12609@hotmail.com,Australia,Enterprise,Yearly,10-03-2022,,Active,No,PayPal,0,1199.88,Mobile App,06-04-2022
SUB010487,C010487,Arjun Davis,arjundavis10487@yahoo.com,Canada,Standard,Yearly,01-07-2022,26-06-2023,Paused,No,NetBanking,0,239.88,Mobile App,24-08-2022
SUB007192,C007192,Emma Patel,emmapatel7192@company.com,Singapore,Standard,Quarterly,12-10-2025,,Active,Yes,Bank Transfer,10,53.97,Web,30-11-2025
SUB018624,C018624,Olivia Moore,oliviamoore18624@company.com,Singapore,Enterprise,Yearly,11-08-2023,05-08-2024,Cancelled,No,UPI,0,1199.88,Sales,24-09-2023
SUB012553,C012553,Saurav Bose,sauravbose12553@company.com,Canada,Standard,Quarterly,12-03-2024,10-06-2024,Expired,No,Debit Card,0,59.97,Partner,21-05-2024
SUB000082,C000082,Pooja Singh,poojasingh82@gmail.com,Singapore,Basic,Monthly,19-05-2025,,Active,No,Debit Card,5,9.49,Sales,24-06-2025
SUB010706,C010706,Sophia Bose,sophiabose10706@gmail.com,Canada,Standard,Quarterly,15-11-2023,,Active,Yes,Debit Card,0,59.97,Sales,10-12-2023
SUB000278,C000278,Rohit Das,rohitdas278@hotmail.com,Singapore,Premium,Monthly,13-07-2025,,Active,Yes,Credit Card,0,39.99,Partner,09-09-2025
SUB009862,C009862,Kunal Anderson,kunalanderson9862@hotmail.com,Germany,Enterprise,Quarterly,28-08-2024,,Active,Yes,Bank Transfer,0,299.97,Mobile App,08-11-2024
SUB019128,C019128,Manish Anderson,manishanderson19128@outlook.com,UAE,Enterprise,Yearly,20-07-2025,15-07-2026,Expired,No,Debit Card,15,1019.9,Web,23-08-2025
SUB013007,C013007,Ananya Gupta,ananyagupta13007@company.com,Australia,Premium,Yearly,06-11-2024,,Active,No,NetBanking,5,455.89,Web,20-12-2024
SUB005641,C005641,Isabella Patel,isabellapatel5641@gmail.com,India,Premium,Quarterly,30-01-2025,,Active,Yes,Debit Card,0,119.97,Web,13-04-2025
SUB007105,C007105,Riya Khan,riyakhan7105@hotmail.com,Canada,Standard,Quarterly,05-07-2025,03-10-2025,Paused,No,NetBanking,0,59.97,Partner,04-09-2025
SUB018675,C018675,Rahul Nair,rahulnair18675@yahoo.com,India,Basic,Quarterly,05-06-2024,03-09-2024,Cancelled,No,UPI,0,29.97,Partner,15-06-2024
SUB001670,C001670,Liam Nair,liamnair1670@yahoo.com,Canada,Standard,Monthly,02-07-2022,,Active,Yes,NetBanking,20,15.99,Partner,18-08-2022
SUB019030,C019030,Meera Bose,meerabose19030@company.com,Australia,Premium,Quarterly,03-12-2024,03-03-2025,Paused,No,Debit Card,0,119.97,Mobile App,23-02-2025
SUB015117,C015117,Amit Malhotra,amitmalhotra15117@company.com,Germany,Premium,Monthly,12-02-2022,,Active,Yes,UPI,20,31.99,Mobile App,05-03-2022
SUB018160,C018160,Ava Iyer,avaiyer18160@outlook.com,Australia,Premium,Yearly,10-11-2024,05-11-2025,Paused,No,UPI,0,479.88,Mobile App,13-11-2024
SUB009180,C009180,Olivia Reddy,oliviareddy9180@hotmail.com,India,Standard,Monthly,15-02-2023,,Active,Yes,PayPal,0,19.99,Sales,28-03-2023
SUB016900,C016900,Rahul Saxena,rahulsaxena16900@gmail.com,India,Standard,Yearly,22-10-2024,,Active,No,Bank Transfer,5,227.89,Partner,19-11-2024
SUB012119,C012119,Aditya Johnson,adityajohnson12119@yahoo.com,India,Premium,Yearly,20-02-2022,,Active,No,Credit Card,15,407.9,Partner,14-03-2022
SUB001042,C001042,Kunal Jackson,kunaljackson1042@company.com,France,Basic,Monthly,17-11-2024,,Active,Yes,Bank Transfer,10,8.99,Sales,05-01-2025
SUB001811,C001811,Manish Kapoor,manishkapoor1811@yahoo.com,Canada,Enterprise,Monthly,11-10-2024,,Active,Yes,Debit Card,5,94.99,Sales,24-12-2024
SUB011751,C011751,Nikhil Joshi,nikhiljoshi11751@company.com,Australia,Premium,Yearly,03-09-2022,29-08-2023,Paused,No,PayPal,0,479.88,Sales,02-11-2022
SUB013416,C013416,Kunal Moore,kunalmoore13416@outlook.com,Singapore,Enterprise,Quarterly,29-01-2025,29-04-2025,Cancelled,No,UPI,0,299.97,Partner,17-04-2025
SUB008607,C008607,Rahul Reddy,rahulreddy8607@outlook.com,Canada,Enterprise,Quarterly,09-12-2025,,Active,Yes,Bank Transfer,10,269.97,Mobile App,15-02-2026
SUB010346,C010346,Saurav Moore,sauravmoore10346@gmail.com,USA,Basic,Yearly,14-02-2024,08-02-2025,Cancelled,No,UPI,0,119.88,Partner,08-03-2024
SUB009939,C009939,Rahul Wilson,rahulwilson9939@gmail.com,USA,Standard,Yearly,15-01-2023,,Active,No,NetBanking,0,239.88,Mobile App,30-01-2023
SUB016870,C016870,Pooja Khan,poojakhan16870@gmail.com,France,Enterprise,Yearly,28-01-2024,,Active,No,Debit Card,0,1199.88,Web,26-04-2024
SUB004043,C004043,Ethan Sharma,ethansharma4043@company.com,France,Enterprise,Quarterly,17-12-2024,,Active,Yes,NetBanking,15,254.97,Mobile App,18-01-2025
SUB018876,C018876,Isha Khan,ishakhan18876@yahoo.com,Singapore,Enterprise,Quarterly,12-03-2025,,Active,Yes,PayPal,5,284.97,Mobile App,19-05-2025
SUB006355,C006355,Priya Das,priyadas6355@gmail.com,Canada,Premium,Yearly,17-02-2022,,Active,No,PayPal,5,455.89,Mobile App,15-03-2022
SUB007200,C007200,Isabella Bhat,isabellabhat7200@company.com,Germany,Standard,Quarterly,10-02-2025,,Active,No,Credit Card,0,59.97,Sales,09-05-2025
SUB013227,C013227,Sneha Smith,snehasmith13227@outlook.com,Germany,Premium,Quarterly,08-11-2023,,Active,Yes,NetBanking,10,107.97,Partner,25-01-2024
SUB016042,C016042,Priya Khan,priyakhan16042@yahoo.com,Singapore,Basic,Monthly,13-03-2025,12-04-2025,Expired,No,Debit Card,0,9.99,Web,09-05-2025
SUB002276,C002276,Riya Nair,riyanair2276@company.com,Australia,Enterprise,Quarterly,12-11-2023,,Active,Yes,UPI,0,299.97,Mobile App,15-12-2023
SUB013567,C013567,Olivia Johnson,oliviajohnson13567@outlook.com,India,Premium,Yearly,30-01-2022,,Active,No,Debit Card,0,479.88,Sales,04-04-2022
SUB004983,C004983,John Bose,johnbose4983@yahoo.com,Germany,Enterprise,Yearly,30-08-2025,25-08-2026,Cancelled,No,PayPal,0,1199.88,Partner,20-09-2025
SUB005138,C005138,Riya Bose,riyabose5138@hotmail.com,Germany,Enterprise,Monthly,21-10-2025,20-11-2025,Expired,No,Credit Card,0,99.99,Sales,19-11-2025
SUB019388,C019388,Arjun Das,arjundas19388@outlook.com,UAE,Premium,Yearly,30-10-2023,24-10-2024,Paused,No,Debit Card,15,407.9,Web,06-12-2023
SUB011289,C011289,Mason Nair,masonnair11289@hotmail.com,USA,Standard,Quarterly,23-04-2024,,Active,Yes,NetBanking,0,59.97,Partner,29-04-2024
SUB006046,C006046,Olivia Iyer,oliviaiyer6046@company.com,Singapore,Standard,Quarterly,01-06-2025,30-08-2025,Cancelled,No,Bank Transfer,5,56.97,Partner,04-07-2025
SUB016219,C016219,Isabella Bhat,isabellabhat16219@yahoo.com,UK,Premium,Yearly,09-06-2024,04-06-2025,Paused,No,PayPal,0,479.88,Web,29-07-2024
SUB012644,C012644,Emma Bose,emmabose12644@gmail.com,USA,Standard,Quarterly,06-12-2022,,Active,No,UPI,10,53.97,Web,05-01-2023
SUB012559,C012559,Nikhil Verma,nikhilverma12559@hotmail.com,Canada,Basic,Monthly,31-01-2025,02-03-2025,Cancelled,No,UPI,5,9.49,Partner,01-04-2025
SUB017221,C017221,Isabella Khan,isabellakhan17221@hotmail.com,India,Enterprise,Monthly,31-08-2025,,Active,Yes,PayPal,0,99.99,Mobile App,19-10-2025
SUB016071,C016071,Isabella Mehta,isabellamehta16071@gmail.com,Singapore,Enterprise,Yearly,02-12-2024,,Active,No,Credit Card,10,1079.89,Web,04-02-2025
SUB013215,C013215,Noah Gupta,noahgupta13215@outlook.com,Germany,Premium,Yearly,03-12-2022,,Active,No,Bank Transfer,0,479.88,Mobile App,24-01-2023
SUB002617,C002617,Manish Chopra,manishchopra2617@outlook.com,France,Basic,Quarterly,26-08-2025,,Active,Yes,Bank Transfer,10,26.97,Partner,09-10-2025
SUB016139,C016139,Arjun Patel,arjunpatel16139@hotmail.com,Germany,Basic,Monthly,09-12-2025,,Active,Yes,Credit Card,0,9.99,Partner,27-01-2026
SUB014797,C014797,Ananya Chopra,ananyachopra14797@outlook.com,Canada,Enterprise,Quarterly,30-08-2024,,Active,No,PayPal,0,299.97,Partner,05-11-2024
SUB006854,C006854,Kiran Johnson,kiranjohnson6854@gmail.com,Singapore,Standard,Monthly,21-09-2023,,Active,Yes,UPI,0,19.99,Mobile App,15-11-2023
SUB013475,C013475,Ava Thomas,avathomas13475@company.com,Germany,Basic,Quarterly,13-02-2025,,Active,Yes,NetBanking,0,29.97,Web,04-04-2025
SUB012093,C012093,Mason Das,masondas12093@hotmail.com,India,Enterprise,Quarterly,02-04-2025,,Active,Yes,Debit Card,5,284.97,Mobile App,31-05-2025
SUB015686,C015686,Ethan Brown,ethanbrown15686@hotmail.com,Australia,Basic,Monthly,24-03-2023,,Active,No,PayPal,0,9.99,Mobile App,14-06-2023
SUB000053,C000053,Aditya Khan,adityakhan53@gmail.com,Singapore,Enterprise,Monthly,04-02-2022,,Active,No,Credit Card,0,99.99,Sales,22-04-2022
SUB013841,C013841,Nikhil Thomas,nikhilthomas13841@company.com,USA,Enterprise,Yearly,19-10-2024,14-10-2025,Paused,No,PayPal,0,1199.88,Mobile App,01-12-2024
SUB003650,C003650,Meera Taylor,meerataylor3650@gmail.com,Germany,Standard,Monthly,09-10-2023,,Active,Yes,PayPal,0,19.99,Partner,17-11-2023
SUB019782,C019782,Manish Saxena,manishsaxena19782@outlook.com,India,Premium,Yearly,27-04-2023,,Active,No,Credit Card,0,479.88,Web,16-06-2023
SUB006878,C006878,Rohit Iyer,rohitiyer6878@yahoo.com,Singapore,Standard,Quarterly,14-06-2024,,Active,No,PayPal,0,59.97,Partner,15-07-2024
SUB013596,C013596,Saurav Khan,sauravkhan13596@company.com,France,Premium,Yearly,07-09-2023,01-09-2024,Expired,No,Bank Transfer,5,455.89,Sales,14-10-2023
SUB003808,C003808,Rahul Saxena,rahulsaxena3808@yahoo.com,Australia,Premium,Yearly,07-12-2022,02-12-2023,Cancelled,No,Credit Card,0,479.88,Partner,02-01-2023
SUB011992,C011992,Isabella Jackson,isabellajackson11992@company.com,India,Premium,Monthly,16-12-2022,15-01-2023,Paused,No,Credit Card,0,39.99,Web,08-02-2023
SUB019327,C019327,Nikhil Saxena,nikhilsaxena19327@hotmail.com,India,Premium,Yearly,10-11-2025,,Active,No,Debit Card,0,479.88,Partner,27-12-2025
SUB015152,C015152,Divya Johnson,divyajohnson15152@company.com,India,Basic,Yearly,17-07-2022,,Active,No,NetBanking,0,119.88,Mobile App,28-07-2022
SUB012745,C012745,Kunal Nair,kunalnair12745@gmail.com,India,Standard,Yearly,09-03-2023,03-03-2024,Cancelled,No,UPI,0,239.88,Mobile App,04-05-2023
SUB002546,C002546,John Anderson,johnanderson2546@company.com,Australia,Enterprise,Monthly,13-07-2025,,Active,Yes,NetBanking,20,79.99,Partner,10-08-2025
SUB007808,C007808,Arjun Bhat,arjunbhat7808@outlook.com,UAE,Basic,Quarterly,31-05-2023,,Active,Yes,PayPal,0,29.97,Web,15-06-2023
SUB006611,C006611,Priya Taylor,priyataylor6611@outlook.com,Singapore,Enterprise,Yearly,26-03-2023,,Active,No,NetBanking,20,959.9,Web,12-06-2023
SUB002707,C002707,John Saxena,johnsaxena2707@gmail.com,Singapore,Enterprise,Monthly,25-09-2022,25-10-2022,Expired,No,UPI,0,99.99,Mobile App,14-10-2022
SUB015571,C015571,Manish Gupta,manishgupta15571@hotmail.com,India,Enterprise,Yearly,20-01-2022,,Active,No,UPI,0,1199.88,Mobile App,07-02-2022
SUB001174,C001174,Ava Jain,avajain1174@company.com,UK,Premium,Quarterly,18-09-2022,17-12-2022,Paused,No,NetBanking,0,119.97,Web,08-12-2022
SUB002298,C002298,Rohit Brown,rohitbrown2298@gmail.com,UK,Enterprise,Quarterly,31-08-2025,,Active,Yes,Bank Transfer,0,299.97,Sales,30-10-2025
SUB004875,C004875,Divya Das,divyadas4875@company.com,Canada,Enterprise,Yearly,01-10-2025,,Active,No,Debit Card,0,1199.88,Partner,27-12-2025
SUB005413,C005413,Kunal Sharma,kunalsharma5413@yahoo.com,UK,Standard,Monthly,15-08-2022,,Active,No,PayPal,0,19.99,Mobile App,20-10-2022
SUB007646,C007646,Rohit Roy,rohitroy7646@gmail.com,Germany,Standard,Yearly,09-05-2025,,Active,No,Debit Card,0,239.88,Mobile App,14-06-2025
SUB000228,C000228,Isha Malhotra,ishamalhotra228@hotmail.com,Australia,Basic,Quarterly,14-12-2025,,Active,Yes,UPI,0,29.97,Partner,18-12-2025
SUB016632,C016632,Neha Chopra,nehachopra16632@yahoo.com,Germany,Enterprise,Quarterly,13-01-2023,,Active,Yes,Bank Transfer,5,284.97,Partner,05-04-2023
SUB002770,C002770,Ananya Saxena,ananyasaxena2770@outlook.com,India,Standard,Yearly,20-09-2025,,Active,No,PayPal,0,239.88,Partner,30-09-2025
SUB001253,C001253,Neha Das,nehadas1253@company.com,Australia,Enterprise,Quarterly,19-01-2025,,Active,Yes,Debit Card,0,299.97,Web,06-04-2025
SUB019524,C019524,Vikram Iyer,vikramiyer19524@hotmail.com,France,Enterprise,Yearly,10-11-2025,,Active,No,PayPal,0,1199.88,Web,07-02-2026
SUB008003,C008003,Meera Khan,meerakhan8003@outlook.com,UK,Enterprise,Yearly,25-07-2025,20-07-2026,Expired,No,UPI,20,959.9,Web,29-09-2025
SUB009872,C009872,Ava Singh,avasingh9872@outlook.com,UK,Enterprise,Yearly,01-11-2025,27-10-2026,Expired,No,NetBanking,0,1199.88,Mobile App,14-01-2026
SUB001825,C001825,Arjun Gupta,arjungupta1825@outlook.com,USA,Premium,Monthly,15-01-2023,,Active,Yes,PayPal,0,39.99,Mobile App,18-01-2023
SUB009239,C009239,Neha Gupta,nehagupta9239@outlook.com,France,Premium,Monthly,05-05-2022,,Active,Yes,Debit Card,0,39.99,Sales,01-08-2022
SUB019667,C019667,Meera Taylor,meerataylor19667@company.com,Singapore,Premium,Yearly,31-05-2025,26-05-2026,Expired,No,UPI,0,479.88,Web,28-08-2025
SUB002799,C002799,Ananya Gupta,ananyagupta2799@yahoo.com,Canada,Basic,Monthly,08-03-2025,07-04-2025,Expired,No,PayPal,0,9.99,Partner,04-05-2025
SUB004186,C004186,Riya Khan,riyakhan4186@hotmail.com,Canada,Enterprise,Quarterly,25-05-2024,,Active,Yes,UPI,0,299.97,Web,14-06-2024
SUB016227,C016227,Ava Brown,avabrown16227@gmail.com,France,Basic,Quarterly,06-11-2022,,Active,Yes,Debit Card,0,29.97,Web,03-12-2022
SUB001912,C001912,Ananya Gupta,ananyagupta1912@yahoo.com,Australia,Standard,Quarterly,12-08-2022,,Active,Yes,Credit Card,0,59.97,Mobile App,22-08-2022
SUB007365,C007365,Sneha Brown,snehabrown7365@hotmail.com,UK,Standard,Quarterly,24-11-2025,22-02-2026,Cancelled,No,PayPal,10,53.97,Mobile App,11-02-2026
SUB007851,C007851,Manish Johnson,manishjohnson7851@hotmail.com,France,Premium,Quarterly,29-04-2024,,Active,Yes,UPI,0,119.97,Sales,03-06-2024
SUB006814,C006814,John Roy,johnroy6814@outlook.com,France,Premium,Yearly,16-12-2023,,Active,No,UPI,10,431.89,Web,15-02-2024
SUB018957,C018957,Isabella Mehta,isabellamehta18957@hotmail.com,India,Standard,Yearly,24-09-2023,,Active,No,NetBanking,10,215.89,Web,11-10-2023
SUB002158,C002158,Kunal Reddy,kunalreddy2158@gmail.com,UK,Enterprise,Monthly,15-06-2024,,Active,No,NetBanking,0,99.99,Mobile App,21-07-2024
SUB011332,C011332,John Thomas,johnthomas11332@yahoo.com,France,Basic,Yearly,20-07-2025,,Active,No,Debit Card,0,119.88,Sales,23-08-2025
SUB008687,C008687,Isha Jain,ishajain8687@company.com,UAE,Premium,Monthly,19-12-2024,,Active,Yes,NetBanking,15,33.99,Partner,10-01-2025
SUB006997,C006997,Emma Verma,emmaverma6997@gmail.com,Australia,Premium,Yearly,01-10-2025,,Active,No,Credit Card,0,479.88,Sales,02-11-2025
SUB019906,C019906,Saurav Malhotra,sauravmalhotra19906@company.com,Australia,Basic,Monthly,02-10-2025,01-11-2025,Cancelled,No,Debit Card,5,9.49,Partner,16-10-2025
SUB014834,C014834,Divya Verma,divyaverma14834@gmail.com,Australia,Enterprise,Yearly,28-03-2023,,Active,No,Bank Transfer,0,1199.88,Mobile App,01-06-2023
SUB007910,C007910,Pooja Brown,poojabrown7910@company.com,UK,Premium,Quarterly,08-11-2025,,Active,Yes,PayPal,0,119.97,Web,11-11-2025
SUB002649,C002649,Mason Joshi,masonjoshi2649@gmail.com,Canada,Enterprise,Yearly,25-04-2024,,Active,No,NetBanking,0,1199.88,Mobile App,10-05-2024
SUB018034,C018034,Isha Das,ishadas18034@gmail.com,Canada,Enterprise,Quarterly,10-02-2023,,Active,Yes,NetBanking,0,299.97,Web,29-03-2023
SUB007306,C007306,Ethan Gupta,ethangupta7306@gmail.com,Canada,Basic,Yearly,15-08-2025,10-08-2026,Expired,No,UPI,5,113.89,Web,21-09-2025
SUB001372,C001372,Isabella Das,isabelladas1372@company.com,France,Enterprise,Quarterly,22-07-2025,20-10-2025,Cancelled,No,Debit Card,20,239.98,Web,15-10-2025
SUB001514,C001514,Arjun Jackson,arjunjackson1514@yahoo.com,France,Standard,Yearly,18-11-2023,,Active,No,UPI,0,239.88,Mobile App,05-02-2024
SUB017194,C017194,Riya Sharma,riyasharma17194@company.com,France,Premium,Quarterly,09-04-2024,08-07-2024,Cancelled,No,NetBanking,5,113.97,Sales,19-04-2024
SUB015594,C015594,Arjun Malhotra,arjunmalhotra15594@hotmail.com,Canada,Standard,Monthly,15-12-2025,14-01-2026,Expired,No,Bank Transfer,0,19.99,Mobile App,05-02-2026
SUB003369,C003369,Noah Iyer,noahiyer3369@company.com,USA,Basic,Yearly,07-08-2022,02-08-2023,Expired,No,Bank Transfer,0,119.88,Sales,18-10-2022
SUB017252,C017252,Noah Verma,noahverma17252@outlook.com,Germany,Basic,Quarterly,29-04-2025,,Active,Yes,UPI,5,28.47,Web,23-07-2025
SUB018614,C018614,Mason Sharma,masonsharma18614@company.com,UAE,Standard,Monthly,07-06-2023,,Active,Yes,NetBanking,15,16.99,Web,10-08-2023
SUB019818,C019818,Isabella Reddy,isabellareddy19818@outlook.com,Canada,Standard,Quarterly,24-04-2023,,Active,Yes,UPI,0,59.97,Sales,11-07-2023
SUB005993,C005993,Olivia Kapoor,oliviakapoor5993@yahoo.com,France,Enterprise,Quarterly,26-02-2025,,Active,Yes,Debit Card,0,299.97,Partner,01-04-2025
SUB019020,C019020,Rahul Joshi,rahuljoshi19020@company.com,UK,Premium,Quarterly,20-07-2023,18-10-2023,Expired,No,Bank Transfer,0,119.97,Mobile App,05-09-2023
SUB014075,C014075,Ethan Singh,ethansingh14075@company.com,Australia,Standard,Quarterly,03-09-2022,,Active,No,UPI,20,47.98,Web,27-11-2022
SUB010363,C010363,John Mehta,johnmehta10363@company.com,UAE,Basic,Monthly,15-09-2023,,Active,Yes,Bank Transfer,5,9.49,Partner,12-12-2023
SUB000949,C000949,Meera Johnson,meerajohnson949@outlook.com,Australia,Premium,Yearly,30-09-2024,,Active,No,Credit Card,0,479.88,Sales,20-12-2024
SUB003478,C003478,Sneha Thomas,snehathomas3478@outlook.com,Australia,Enterprise,Monthly,23-05-2025,,Active,Yes,NetBanking,10,89.99,Mobile App,27-06-2025
SUB004488,C004488,Isha Saxena,ishasaxena4488@company.com,Canada,Basic,Quarterly,01-01-2023,,Active,Yes,PayPal,0,29.97,Mobile App,08-02-2023
SUB018598,C018598,Mason Brown,masonbrown18598@hotmail.com,Germany,Enterprise,Quarterly,14-07-2024,12-10-2024,Cancelled,No,Debit Card,0,299.97,Web,13-08-2024
SUB006594,C006594,Mason Das,masondas6594@outlook.com,Canada,Standard,Monthly,27-09-2022,27-10-2022,Expired,No,PayPal,5,18.99,Partner,22-11-2022
SUB015708,C015708,Arjun Bhat,arjunbhat15708@gmail.com,UAE,Basic,Yearly,28-04-2025,23-04-2026,Expired,No,UPI,0,119.88,Partner,22-05-2025
SUB017223,C017223,Noah Iyer,noahiyer17223@yahoo.com,UK,Enterprise,Yearly,31-03-2023,,Active,No,UPI,5,1139.89,Mobile App,04-04-2023
SUB019666,C019666,Emma Taylor,emmataylor19666@yahoo.com,Australia,Basic,Yearly,01-02-2022,,Active,No,Bank Transfer,0,119.88,Web,03-03-2022
SUB016786,C016786,Kiran Kapoor,kirankapoor16786@gmail.com,Singapore,Premium,Yearly,11-01-2023,06-01-2024,Cancelled,No,Bank Transfer,15,407.9,Sales,25-03-2023
SUB018286,C018286,Olivia Singh,oliviasingh18286@outlook.com,Canada,Standard,Yearly,14-02-2023,,Active,No,UPI,0,239.88,Partner,12-03-2023
SUB016534,C016534,Sneha Wilson,snehawilson16534@company.com,Germany,Standard,Monthly,08-09-2024,,Active,Yes,UPI,0,19.99,Mobile App,13-09-2024
SUB015231,C015231,Isha Joshi,ishajoshi15231@outlook.com,Singapore,Premium,Yearly,20-06-2023,,Active,No,Debit Card,0,479.88,Web,15-08-2023
SUB003143,C003143,Emma Gupta,emmagupta3143@gmail.com,India,Premium,Monthly,11-04-2025,,Active,No,Bank Transfer,10,35.99,Partner,17-04-2025
SUB005376,C005376,Rohit Roy,rohitroy5376@yahoo.com,UAE,Premium,Quarterly,05-05-2025,,Active,Yes,Credit Card,0,119.97,Web,07-05-2025
SUB010278,C010278,Olivia Khan,oliviakhan10278@hotmail.com,UAE,Basic,Monthly,17-05-2022,,Active,Yes,NetBanking,0,9.99,Mobile App,09-07-2022
SUB009935,C009935,Olivia Gupta,oliviagupta9935@gmail.com,UAE,Premium,Monthly,20-06-2024,,Active,Yes,Debit Card,0,39.99,Partner,24-08-2024
SUB002818,C002818,Priya Thomas,priyathomas2818@outlook.com,UK,Standard,Quarterly,30-08-2024,,Active,Yes,PayPal,0,59.97,Web,13-11-2024
SUB016220,C016220,Ethan Gupta,ethangupta16220@company.com,Singapore,Basic,Quarterly,15-10-2025,,Active,Yes,Bank Transfer,5,28.47,Sales,15-12-2025
SUB007850,C007850,Mason Malhotra,masonmalhotra7850@yahoo.com,UAE,Basic,Quarterly,25-07-2024,23-10-2024,Cancelled,No,NetBanking,0,29.97,Web,03-10-2024
SUB013238,C013238,Kiran Mehta,kiranmehta13238@yahoo.com,Singapore,Enterprise,Yearly,26-06-2022,,Active,No,UPI,0,1199.88,Partner,11-07-2022
